CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges,AvgCharge
392,Female,1,7,26.42,Month-to-month,Electronic check,0,184.94,26.419999999999998
393,Female,0,30,49.31,Month-to-month,Bank transfer,1,1479.3,49.309999999999995
394,Male,0,19,78.18,Month-to-month,Credit card,0,1485.42,78.18
395,Female,0,35,107.69,One year,Bank transfer,0,3769.15,107.69
396,Female,0,33,31.88,Two year,Electronic check,1,1052.04,31.88
397,Female,1,33,61.5,Month-to-month,Mailed check,1,2029.5,61.5
398,Female,0,38,47.17,One year,Mailed check,1,1792.46,47.17
399,Male,1,10,21.49,Two year,Electronic check,0,214.9,21.490000000000002
400,Female,1,57,98.84,Month-to-month,Electronic check,1,5633.88,98.84
401,Female,1,28,101.33,Two year,Electronic check,0,2837.24,101.33
402,Male,1,38,42.12,One year,Bank transfer,0,1600.56,42.12
403,Male,0,16,35.12,Two year,Mailed check,0,561.92,35.12
404,Female,1,21,34.46,Two year,Electronic check,1,723.66,34.46
405,Female,1,6,66.39,One year,Credit card,0,398.34,66.39
406,Female,1,41,44.65,Month-to-month,Mailed check,1,1830.65,44.650000000000006
407,Female,1,15,71.14,One year,Bank transfer,1,1067.1,71.14
408,Female,0,3,58.49,One year,Credit card,0,175.47,58.49
409,Female,0,43,41.09,Month-to-month,Bank transfer,1,1766.87,41.089999999999996
410,Male,1,47,95.12,Month-to-month,Electronic check,1,4470.64,95.12
411,Female,1,14,35.04,One year,Electronic check,0,490.56,35.04
412,Female,1,66,99.89,Month-to-month,Electronic check,0,6592.74,99.89
413,Male,0,29,76.14,Month-to-month,Credit card,0,2208.06,76.14
414,Male,0,4,103.2,One year,Electronic check,0,412.8,103.2
415,Male,0,26,20.48,One year,Mailed check,1,532.48,20.48
416,Male,0,12,94.92,One year,Electronic check,0,1139.04,94.92
417,Female,0,2,25.15,One year,Mailed check,1,50.3,25.15
418,Female,1,17,115.01,Two year,Credit card,1,1955.17,115.01
419,Female,0,35,90.27,Two year,Bank transfer,0,3159.45,90.27
420,Female,0,10,52.02,Month-to-month,Bank transfer,0,520.2,52.02
421,Female,1,43,51.99,Two year,Mailed check,0,2235.57,51.99
422,Female,0,21,106.15,Two year,Credit card,0,2229.15,106.15
423,Male,0,15,110.28,Two year,Mailed check,0,1654.2,110.28
424,Female,0,35,109.16,Month-to-month,Electronic check,0,3820.6,109.16
425,Male,1,60,100.87,Two year,Electronic check,0,6052.2,100.86999999999999
426,Male,0,44,101.9,One year,Electronic check,0,4483.6,101.9
427,Female,1,5,77.28,One year,Bank transfer,1,386.4,77.28
428,Male,1,18,22.82,Month-to-month,Mailed check,0,410.76,22.82
429,Female,0,21,28.68,Month-to-month,Credit card,0,602.28,28.68
430,Male,0,51,84.96,Month-to-month,Mailed check,0,4332.96,84.96
431,Female,0,41,60.12,Two year,Mailed check,0,2464.92,60.120000000000005
432,Male,0,24,76.73,Month-to-month,Mailed check,0,1841.52,76.73
433,Female,1,24,43.11,Month-to-month,Electronic check,0,1034.64,43.11000000000001
434,Female,0,38,84.94,Month-to-month,Electronic check,0,3227.72,84.94
435,Female,1,44,44.28,One year,Mailed check,0,1948.32,44.28
436,Female,1,57,66.08,Month-to-month,Electronic check,0,3766.56,66.08
437,Female,1,59,67.87,One year,Bank transfer,0,4004.33,67.87
438,Male,1,34,37.77,One year,Electronic check,0,1284.18,37.77
439,Male,1,23,107.62,Month-to-month,Bank transfer,1,2475.26,107.62
440,Male,0,43,72.58,Month-to-month,Bank transfer,0,3120.94,72.58
441,Female,1,40,106.68,Two year,Mailed check,0,4267.2,106.67999999999999
442,Male,1,47,46.25,Month-to-month,Mailed check,1,2173.75,46.25
443,Female,0,41,37.23,Month-to-month,Electronic check,1,1526.43,37.230000000000004
444,Female,0,47,21.8,Month-to-month,Credit card,1,1024.6,21.799999999999997
445,Male,1,20,29.39,Month-to-month,Mailed check,0,587.8,29.389999999999997
446,Male,1,65,34.75,Month-to-month,Bank transfer,0,2258.75,34.75
447,Female,0,68,27.89,Month-to-month,Bank transfer,0,1896.52,27.89
448,Male,1,24,109.69,Two year,Electronic check,1,2632.56,109.69
449,Female,0,36,111.14,Two year,Bank transfer,1,4001.04,111.14
450,Female,0,45,113.74,Month-to-month,Mailed check,0,5118.3,113.74000000000001
451,Female,1,2,115.99,Two year,Electronic check,0,231.98,115.99
452,Female,0,28,69.18,One year,Electronic check,0,1937.04,69.17999999999999
453,Female,1,26,73.0,Two year,Credit card,0,1898.0,73.0
454,Male,1,23,33.08,One year,Electronic check,1,760.84,33.08
455,Male,1,36,33.71,Month-to-month,Credit card,0,1213.56,33.71
456,Female,0,6,97.28,One year,Mailed check,0,583.68,97.27999999999999
457,Female,1,35,105.57,Month-to-month,Bank transfer,1,3694.95,105.57
458,Male,0,38,98.47,Two year,Mailed check,0,3741.86,98.47
459,Male,1,35,103.46,One year,Electronic check,0,3621.1,103.46
460,Female,1,53,47.66,One year,Credit card,0,2525.98,47.660000000000004
461,Male,0,38,66.61,One year,Bank transfer,0,2531.18,66.61
462,Female,1,59,65.92,Month-to-month,Electronic check,0,3889.28,65.92
463,Male,1,43,119.53,Month-to-month,Mailed check,0,5139.79,119.53
464,Female,0,4,114.92,Two year,Electronic check,0,459.68,114.92
465,Male,0,5,79.85,Two year,Credit card,0,399.25,79.85
466,Female,0,68,33.8,Month-to-month,Mailed check,0,2298.4,33.800000000000004
467,Male,1,45,45.86,Two year,Electronic check,1,2063.7,45.86
468,Male,0,25,56.38,One year,Credit card,0,1409.5,56.38
469,Female,0,11,107.32,One year,Electronic check,0,1180.52,107.32
470,Male,1,29,37.06,One year,Credit card,0,1074.74,37.06
471,Female,0,34,41.97,Two year,Electronic check,0,1426.98,41.97
472,Male,1,14,54.94,One year,Mailed check,0,769.16,54.94
473,Female,1,24,112.69,One year,Mailed check,1,2704.56,112.69
474,Male,0,59,70.38,Month-to-month,Mailed check,0,4152.42,70.38
475,Female,1,39,84.68,Month-to-month,Mailed check,0,3302.52,84.67999999999999
476,Male,0,26,58.72,Two year,Mailed check,0,1526.72,58.72
477,Female,0,43,38.85,Month-to-month,Bank transfer,1,1670.55,38.85
478,Male,0,36,42.28,Two year,Electronic check,1,1522.08,42.28
479,Female,0,39,100.27,Two year,Mailed check,0,3910.53,100.27000000000001
480,Female,1,61,109.35,Month-to-month,Bank transfer,0,6670.35,109.35000000000001
481,Female,1,16,69.31,Month-to-month,Bank transfer,0,1108.96,69.31
482,Male,0,59,55.7,Two year,Electronic check,1,3286.3,55.7
483,Female,0,6,100.78,Two year,Credit card,0,604.68,100.77999999999999
484,Male,1,56,87.31,Two year,Electronic check,0,4889.36,87.30999999999999
485,Female,0,8,24.09,One year,Electronic check,0,192.72,24.09
486,Male,1,27,55.07,One year,Credit card,0,1486.89,55.07
487,Female,0,71,88.22,Month-to-month,Credit card,0,6263.62,88.22
488,Male,1,27,77.37,One year,Mailed check,0,2088.99,77.36999999999999
489,Male,1,46,117.81,One year,Credit card,1,5419.26,117.81
490,Female,1,41,106.61,Two year,Credit card,0,4371.01,106.61
491,Male,0,25,25.97,One year,Electronic check,0,649.25,25.97
492,Male,0,18,92.58,Month-to-month,Electronic check,0,1666.44,92.58
493,Female,0,12,53.63,One year,Electronic check,0,643.56,53.629999999999995
494,Male,0,51,88.21,One year,Credit card,0,4498.71,88.21
495,Male,0,39,81.72,One year,Bank transfer,1,3187.08,81.72
496,Male,1,10,70.31,Month-to-month,Mailed check,0,703.1,70.31
497,Female,1,54,105.29,Month-to-month,Electronic check,1,5685.66,105.28999999999999
498,Male,1,29,90.87,Two year,Bank transfer,0,2635.23,90.87
499,Female,1,41,108.96,One year,Mailed check,0,4467.36,108.96
500,Male,1,9,48.16,Two year,Electronic check,0,433.44,48.16
501,Male,1,63,54.81,Two year,Bank transfer,1,3453.03,54.81
502,Male,1,37,82.2,Month-to-month,Mailed check,0,3041.4,82.2
503,Female,0,14,116.65,Two year,Electronic check,0,1633.1,116.64999999999999
504,Male,1,39,57.16,One year,Electronic check,0,2229.24,57.16
505,Male,0,40,23.23,Two year,Bank transfer,0,929.2,23.23
506,Female,1,54,64.59,Month-to-month,Credit card,0,3487.86,64.59
507,Male,1,3,74.39,Month-to-month,Credit card,0,223.17,74.39
508,Female,0,55,100.1,Month-to-month,Electronic check,0,5505.5,100.1
509,Female,1,33,92.86,One year,Bank transfer,0,3064.38,92.86
510,Male,0,71,116.47,Two year,Credit card,0,8269.37,116.47000000000001
511,Female,1,19,98.27,One year,Credit card,1,1867.13,98.27000000000001
512,Male,0,34,49.86,Month-to-month,Credit card,0,1695.24,49.86
513,Female,1,50,84.14,One year,Bank transfer,0,4207.0,84.14
514,Female,0,47,87.22,Month-to-month,Bank transfer,1,4099.34,87.22
515,Male,0,46,119.8,One year,Mailed check,0,5510.8,119.8
516,Female,1,56,33.87,One year,Credit card,0,1896.72,33.87
517,Female,1,57,39.13,Two year,Bank transfer,0,2230.41,39.129999999999995
518,Female,0,51,35.55,Two year,Mailed check,0,1813.05,35.55
519,Female,1,54,78.91,Month-to-month,Electronic check,0,4261.14,78.91000000000001
520,Female,0,28,33.53,Two year,Mailed check,0,938.84,33.53
521,Male,1,19,85.6,Two year,Credit card,0,1626.4,85.60000000000001
522,Female,0,27,100.38,One year,Bank transfer,0,2710.26,100.38000000000001
523,Male,1,48,63.28,Month-to-month,Credit card,1,3037.44,63.28
524,Female,0,19,76.07,One year,Credit card,0,1445.33,76.07
525,Male,1,51,111.27,One year,Electronic check,1,5674.77,111.27000000000001
526,Male,0,7,76.96,Two year,Bank transfer,0,538.72,76.96000000000001
527,Female,0,29,40.86,Two year,Bank transfer,0,1184.94,40.86
528,Female,1,43,54.32,Month-to-month,Electronic check,0,2335.76,54.32000000000001
529,Female,1,69,72.98,Two year,Bank transfer,0,5035.62,72.98
530,Male,0,58,35.49,One year,Mailed check,0,2058.42,35.49
531,Female,0,8,81.25,Two year,Credit card,1,650.0,81.25
532,Male,0,42,119.92,Month-to-month,Electronic check,0,5036.64,119.92
533,Male,0,42,85.25,Month-to-month,Electronic check,0,3580.5,85.25
534,Male,1,13,57.24,One year,Credit card,0,744.12,57.24
535,Female,0,26,53.17,One year,Electronic check,0,1382.42,53.17
536,Female,0,18,113.16,Two year,Bank transfer,0,2036.88,113.16000000000001
537,Male,0,42,107.15,Month-to-month,Bank transfer,1,4500.3,107.15
538,Male,1,51,67.24,One year,Credit card,0,3429.24,67.24
539,Female,0,16,55.34,Two year,Electronic check,0,885.44,55.34
540,Male,1,3,91.05,Two year,Mailed check,0,273.15,91.05
541,Female,1,45,51.45,Two year,Credit card,1,2315.25,51.45
542,Male,1,22,31.94,One year,Bank transfer,0,702.68,31.939999999999998
543,Female,1,23,51.02,One year,Bank transfer,0,1173.46,51.02
544,Male,1,59,63.43,Two year,Bank transfer,0,3742.37,63.43
545,Female,1,62,45.54,Two year,Mailed check,0,2823.48,45.54
546,Male,1,68,41.68,One year,Bank transfer,1,2834.24,41.68
547,Female,0,54,20.61,Month-to-month,Credit card,0,1112.94,20.61
548,Female,0,57,83.08,Two year,Credit card,0,4735.56,83.08000000000001
549,Male,1,23,81.44,Month-to-month,Credit card,0,1873.12,81.44
550,Male,0,60,38.8,Month-to-month,Bank transfer,0,2328.0,38.8
551,Female,0,55,114.37,One year,Mailed check,0,6290.35,114.37
552,Male,1,63,60.96,One year,Mailed check,1,3840.48,60.96
553,Female,0,56,22.55,Month-to-month,Bank transfer,0,1262.8,22.55
554,Male,1,55,41.98,One year,Electronic check,0,2308.9,41.980000000000004
555,Female,0,25,89.21,Month-to-month,Electronic check,1,2230.25,89.21
556,Female,1,26,40.16,Month-to-month,Credit card,0,1044.16,40.160000000000004
557,Female,1,49,25.39,One year,Mailed check,0,1244.11,25.389999999999997
558,Female,0,63,81.77,One year,Bank transfer,1,5151.51,81.77000000000001
559,Female,0,45,71.84,Two year,Mailed check,0,3232.8,71.84
560,Female,1,39,96.13,One year,Mailed check,1,3749.07,96.13000000000001
561,Male,1,65,97.26,Two year,Electronic check,0,6321.9,97.25999999999999
562,Male,1,69,115.99,One year,Mailed check,0,8003.31,115.99000000000001
563,Male,0,56,25.7,One year,Mailed check,0,1439.2,25.7
564,Female,0,9,23.9,One year,Bank transfer,0,215.1,23.9
565,Female,0,70,118.72,One year,Bank transfer,0,8310.4,118.72
566,Female,0,28,84.48,Month-to-month,Mailed check,0,2365.44,84.48
567,Female,1,45,91.54,One year,Mailed check,1,4119.3,91.54
568,Male,1,26,29.65,Month-to-month,Bank transfer,1,770.9,29.65
569,Male,1,28,26.98,One year,Electronic check,0,755.44,26.98
570,Female,1,40,36.03,One year,Bank transfer,0,1441.2,36.03
571,Male,0,15,62.72,Month-to-month,Bank transfer,0,940.8,62.72
572,Male,1,6,31.02,One year,Bank transfer,0,186.12,31.02
573,Female,1,27,64.63,Two year,Bank transfer,1,1745.01,64.63
574,Male,0,38,76.15,Two year,Bank transfer,0,2893.7,76.14999999999999
575,Female,0,68,20.03,One year,Electronic check,0,1362.04,20.03
576,Male,1,64,31.42,Two year,Credit card,0,2010.88,31.42
577,Female,0,30,57.52,Two year,Bank transfer,0,1725.6,57.519999999999996
578,Female,1,3,25.33,Two year,Bank transfer,0,75.99,25.33
579,Female,0,62,33.35,Two year,Electronic check,0,2067.7,33.349999999999994
580,Female,0,12,43.18,Month-to-month,Credit card,0,518.16,43.18
581,Male,1,30,62.96,Month-to-month,Mailed check,0,1888.8,62.96
582,Female,0,38,91.48,Month-to-month,Electronic check,0,3476.24,91.47999999999999
583,Female,1,60,33.27,Two year,Bank transfer,1,1996.2,33.27
584,Female,0,38,93.8,Two year,Mailed check,0,3564.4,93.8
585,Male,0,15,105.51,Month-to-month,Electronic check,0,1582.65,105.51
586,Female,0,18,85.15,Two year,Mailed check,0,1532.7,85.15
587,Male,0,52,24.37,Month-to-month,Electronic check,0,1267.24,24.37
588,Female,0,29,64.07,Month-to-month,Electronic check,1,1858.03,64.07
589,Male,1,60,86.01,Month-to-month,Mailed check,1,5160.6,86.01
590,Male,0,21,117.85,Two year,Credit card,1,2474.85,117.85
591,Female,1,17,115.18,Month-to-month,Mailed check,1,1958.06,115.17999999999999
592,Male,0,18,59.57,One year,Mailed check,1,1072.26,59.57
593,Female,1,57,81.59,Month-to-month,Credit card,0,4650.63,81.59
594,Female,0,37,109.08,Month-to-month,Mailed check,0,4035.96,109.08
595,Female,1,60,103.1,One year,Credit card,0,6186.0,103.1
596,Male,1,38,67.94,Two year,Credit card,1,2581.72,67.94
597,Male,0,12,46.12,Month-to-month,Credit card,0,553.44,46.120000000000005
598,Female,0,1,33.71,One year,Bank transfer,0,33.71,33.71
599,Female,0,58,68.8,Two year,Electronic check,1,3990.4,68.8
600,Male,1,3,92.28,One year,Bank transfer,0,276.84,92.27999999999999
601,Female,1,63,116.98,Month-to-month,Electronic check,0,7369.74,116.97999999999999
602,Female,0,21,106.18,One year,Bank transfer,1,2229.78,106.18
603,Female,0,23,40.42,Two year,Credit card,1,929.66,40.42
604,Male,1,9,91.98,Month-to-month,Bank transfer,1,827.82,91.98
605,Male,1,55,48.91,One year,Electronic check,1,2690.05,48.910000000000004
606,Male,0,19,88.35,Two year,Bank transfer,0,1678.65,88.35000000000001
607,Female,1,62,86.58,Two year,Mailed check,0,5367.96,86.58
608,Female,0,39,47.24,Month-to-month,Mailed check,0,1842.36,47.239999999999995
609,Female,0,27,43.44,Month-to-month,Credit card,1,1172.88,43.440000000000005
610,Male,0,46,30.39,Month-to-month,Bank transfer,0,1397.94,30.39
611,Female,1,34,25.05,Month-to-month,Bank transfer,0,851.7,25.05
612,Female,1,33,105.85,One year,Electronic check,0,3493.05,105.85000000000001
613,Female,1,50,24.98,Two year,Electronic check,0,1249.0,24.98
614,Female,1,20,28.87,Month-to-month,Bank transfer,0,577.4,28.869999999999997
615,Male,0,40,43.89,Month-to-month,Electronic check,1,1755.6,43.89
616,Male,1,58,108.77,Month-to-month,Mailed check,0,6308.66,108.77
617,Female,0,31,53.29,One year,Mailed check,0,1651.99,53.29
618,Male,0,38,39.18,Two year,Credit card,0,1488.84,39.18
619,Male,0,45,91.56,Two year,Mailed check,0,4120.2,91.56
620,Female,1,41,51.91,Month-to-month,Electronic check,0,2128.31,51.91
621,Female,0,9,53.34,Two year,Electronic check,0,480.06,53.34
622,Male,0,9,93.9,One year,Electronic check,1,845.1,93.9
623,Female,1,63,45.17,Two year,Electronic check,1,2845.71,45.17
624,Male,0,22,109.68,Month-to-month,Bank transfer,1,2412.96,109.68
625,Female,1,16,76.14,Two year,Bank transfer,0,1218.24,76.14
626,Male,1,32,73.78,One year,Bank transfer,1,2360.96,73.78
627,Female,1,66,46.48,One year,Bank transfer,1,3067.68,46.48
628,Male,0,14,103.51,Two year,Mailed check,1,1449.14,103.51
629,Male,1,38,77.27,Two year,Electronic check,0,2936.26,77.27000000000001
630,Male,1,8,35.55,Month-to-month,Mailed check,0,284.4,35.55
631,Female,1,21,40.63,Month-to-month,Electronic check,0,853.23,40.63
632,Male,1,56,66.83,Month-to-month,Bank transfer,1,3742.48,66.83
633,Male,0,46,97.96,Two year,Mailed check,0,4506.16,97.96
634,Female,1,43,113.93,One year,Electronic check,0,4898.99,113.92999999999999
635,Female,0,46,86.35,One year,Bank transfer,0,3972.1,86.35
636,Male,1,48,70.61,Two year,Credit card,1,3389.28,70.61
637,Male,0,70,45.07,One year,Electronic check,1,3154.9,45.07
638,Female,1,31,87.29,One year,Credit card,0,2705.99,87.28999999999999
639,Female,0,33,118.22,Two year,Electronic check,1,3901.26,118.22000000000001
640,Female,1,44,67.62,One year,Bank transfer,0,2975.28,67.62
641,Female,0,71,36.21,Two year,Mailed check,0,2570.91,36.21
642,Female,0,8,30.33,Month-to-month,Electronic check,1,242.64,30.33
643,Male,0,2,46.93,One year,Credit card,1,93.86,46.93
644,Female,1,17,76.94,Two year,Bank transfer,0,1307.98,76.94
645,Male,0,52,114.68,One year,Electronic check,0,5963.36,114.67999999999999
646,Male,0,45,49.92,One year,Credit card,0,2246.4,49.92
647,Male,0,37,50.54,Month-to-month,Electronic check,0,1869.98,50.54
648,Female,0,42,68.12,Two year,Credit card,0,2861.04,68.12
649,Male,1,44,111.85,Month-to-month,Electronic check,0,4921.4,111.85
650,Male,0,38,61.91,One year,Mailed check,1,2352.58,61.91
651,Female,0,6,42.32,One year,Mailed check,0,253.92,42.32
652,Male,0,68,36.31,One year,Mailed check,0,2469.08,36.31
653,Male,1,51,65.7,Two year,Mailed check,0,3350.7,65.7
654,Female,0,35,100.07,Month-to-month,Bank transfer,1,3502.45,100.07
655,Male,0,58,49.14,Two year,Mailed check,0,2850.12,49.14
656,Male,0,57,71.25,One year,Electronic check,0,4061.25,71.25
657,Male,0,6,80.3,Month-to-month,Bank transfer,0,481.8,80.3
658,Female,1,13,65.05,One year,Electronic check,0,845.65,65.05
659,Female,0,59,39.17,Month-to-month,Credit card,0,2311.03,39.17
660,Female,0,30,112.17,Two year,Mailed check,0,3365.1,112.17
661,Male,1,2,76.54,Two year,Electronic check,0,153.08,76.54
662,Male,1,58,92.91,Two year,Electronic check,0,5388.78,92.91
663,Female,1,36,83.6,Two year,Electronic check,0,3009.6,83.6
664,Male,0,45,119.8,Two year,Credit card,1,5391.0,119.8
665,Male,1,9,65.63,Month-to-month,Credit card,1,590.67,65.63
666,Female,0,65,62.5,Month-to-month,Credit card,0,4062.5,62.5
667,Female,1,50,56.01,One year,Electronic check,0,2800.5,56.01
668,Male,0,32,56.16,Month-to-month,Credit card,0,1797.12,56.16
669,Male,1,43,47.58,One year,Mailed check,0,2045.94,47.58
670,Male,0,54,118.06,Two year,Credit card,1,6375.24,118.06
671,Female,1,47,107.08,Month-to-month,Credit card,0,5032.76,107.08
672,Female,0,14,51.67,Month-to-month,Electronic check,1,723.38,51.67
673,Female,0,48,50.52,Two year,Electronic check,1,2424.96,50.52
674,Female,0,55,30.35,Two year,Electronic check,0,1669.25,30.35
675,Male,0,29,107.7,Two year,Electronic check,0,3123.3,107.7
676,Female,0,47,57.18,One year,Mailed check,0,2687.46,57.18
677,Female,0,63,77.26,One year,Electronic check,0,4867.38,77.26
678,Female,0,19,110.04,Month-to-month,Bank transfer,1,2090.76,110.04
679,Female,0,9,60.81,Two year,Bank transfer,0,547.29,60.809999999999995
680,Female,1,37,100.69,Month-to-month,Electronic check,0,3725.53,100.69000000000001
681,Male,0,52,63.03,Two year,Electronic check,1,3277.56,63.03
682,Male,0,57,90.09,Two year,Mailed check,1,5135.13,90.09
683,Female,1,28,63.12,Two year,Bank transfer,0,1767.36,63.12
684,Male,0,36,59.28,Two year,Credit card,1,2134.08,59.28
685,Female,1,64,119.07,Two year,Mailed check,0,7620.48,119.07
686,Female,0,18,81.23,One year,Credit card,1,1462.14,81.23
687,Male,1,35,56.74,Month-to-month,Electronic check,0,1985.9,56.74
688,Male,1,68,45.78,Two year,Bank transfer,1,3113.04,45.78
689,Female,0,39,23.98,One year,Credit card,0,935.22,23.98
690,Female,1,8,90.66,One year,Bank transfer,0,725.28,90.66
691,Female,0,15,57.22,Two year,Credit card,0,858.3,57.22
692,Male,0,7,102.13,Two year,Mailed check,0,714.91,102.13
693,Female,0,17,56.39,One year,Electronic check,0,958.63,56.39
694,Female,0,64,57.33,Two year,Bank transfer,1,3669.12,57.33
695,Female,1,12,97.92,One year,Mailed check,1,1175.04,97.92
696,Male,0,56,68.95,Two year,Bank transfer,1,3861.2,68.95
